User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1001697,P00275642,F,18-25,4,B,3,0,8,,,8010
1001697,P00238742,F,18-25,4,B,3,0,13,,,756
1001699,P00289342,F,26-35,19,A,0,0,5,8,14,7104
1001699,P00059442,F,26-35,19,A,0,0,6,8,16,19992
1001701,P00132342,F,26-35,4,B,1,0,4,,,2851
1001701,P00214142,F,26-35,4,B,1,0,8,,,10015
1001701,P00062742,F,26-35,4,B,1,0,8,17,,7932
1001706,P00200642,M,26-35,20,B,1,1,10,16,,23838
1001706,P00337842,M,26-35,20,B,1,1,5,,,6948
1001709,P00221542,M,26-35,0,C,1,1,5,15,,7018
1001712,P00080342,M,26-35,0,B,4+,0,1,6,8,19639
1001712,P00111042,M,26-35,0,B,4+,0,15,,,8679
1001712,P00282242,M,26-35,0,B,4+,0,5,8,17,8771
1001714,P00121642,M,26-35,17,C,0,1,5,14,,5447
1001717,P00247142,F,51-55,6,B,1,0,8,15,16,9935
1001717,P00112342,F,51-55,6,B,1,0,13,16,,756
1001718,P00138542,M,18-25,4,C,2,1,5,6,,8567
1001722,P00368942,M,36-45,0,C,4+,0,11,,,6165
1001722,P00079142,M,36-45,0,C,4+,0,11,,,5889
1001724,P00080342,M,18-25,4,C,3,0,1,6,8,19341
1001725,P00240442,M,18-25,19,C,4+,1,6,16,,15943
1001726,P00136842,M,26-35,2,B,1,1,1,8,16,15329
1001727,P00105142,M,36-45,16,B,2,1,1,2,15,19083
1001727,P00190042,M,36-45,16,B,2,1,3,4,5,10969
1001727,P00214342,M,36-45,16,B,2,1,5,,,3533
1001729,P00327742,M,26-35,7,B,0,1,8,,,6071
1001733,P00280642,M,18-25,14,B,0,1,11,,,5944
1001733,P00053342,M,18-25,14,B,0,1,1,2,4,8249
1001734,P00112442,M,46-50,17,B,2,1,6,8,,20545
1001737,P00110842,M,36-45,20,B,3,0,1,2,5,15474
1001737,P00295942,M,36-45,20,B,3,0,2,5,15,16380
1001737,P00347142,M,36-45,20,B,3,0,5,,,5383
1001737,P00274642,M,36-45,20,B,3,0,4,5,,1457
1001741,P00114942,M,36-45,7,A,4+,1,1,15,16,19159
1001741,P00110842,M,36-45,7,A,4+,1,1,2,5,15883
1001741,P00084842,M,36-45,7,A,4+,1,8,16,,10068
1001741,P00302142,M,36-45,7,A,4+,1,5,14,,5165
1001744,P00029242,M,36-45,12,C,2,0,8,,,5991
1001746,P00174542,M,26-35,4,C,1,1,11,15,,7559
1001746,P00121342,M,26-35,4,C,1,1,1,5,18,19635
1001748,P00303342,M,51-55,1,A,1,1,1,16,,15328
1001748,P00166742,M,51-55,1,A,1,1,5,16,,7144
1001749,P00085442,M,26-35,2,B,1,1,12,14,,690
1001749,P00212242,M,26-35,2,B,1,1,8,,,6204
1001749,P00003942,M,26-35,2,B,1,1,5,14,,5456
1001752,P00346242,M,26-35,3,B,1,0,1,15,,15506
1001753,P00079742,M,36-45,6,B,3,0,1,2,15,11471
1001753,P00114442,M,36-45,6,B,3,0,5,6,,8661
1001755,P00250242,F,18-25,4,B,4+,0,5,,,7116
1001757,P00025942,M,26-35,4,B,4+,0,8,14,,9705
1001757,P00157142,M,26-35,4,B,4+,0,11,16,,4677
1001758,P00034742,F,26-35,0,B,1,0,5,14,17,7188
1001759,P00000342,M,26-35,16,C,0,1,5,14,,6949
1001764,P00129042,M,18-25,0,B,1,0,1,11,,19113
1001764,P00207642,M,18-25,0,B,1,0,2,5,,13073
1001764,P00042242,M,18-25,0,B,1,0,5,15,,7183
1001767,P00174442,M,26-35,20,C,1,0,5,,,8903
1001769,P00238442,M,26-35,17,C,0,1,6,,,16553
1001775,P00114942,M,26-35,4,C,3,1,1,15,16,19528
1001776,P00296042,M,26-35,0,B,4+,1,8,13,16,9994
1001776,P00309142,M,26-35,0,B,4+,1,1,16,,11845
1001778,P00000142,M,18-25,4,B,1,0,3,4,5,13192
1001778,P00362342,M,18-25,4,B,1,0,5,,,6890
1001778,P00166242,M,18-25,4,B,1,0,8,,,8117
1001778,P00351142,M,18-25,4,B,1,0,1,8,17,15844
1001780,P00233342,M,36-45,1,B,0,0,1,15,16,11455
1001780,P00195942,M,36-45,1,B,0,0,3,4,,5776
1001781,P00130642,F,36-45,0,C,2,0,11,16,,7621
1001785,P00351042,M,18-25,4,B,2,0,5,,,3584
1001789,P00112442,M,0-17,10,C,2,0,6,8,,20388
1001790,P00331342,M,26-35,0,C,1,0,8,16,,2316
1001791,P00158242,M,18-25,4,C,1,1,6,8,,15948
1001793,P00201442,M,26-35,4,B,1,0,1,6,8,19661
1001794,P00302342,M,26-35,11,B,1,0,8,,,6030
1001794,P00148842,M,26-35,11,B,1,0,6,8,16,8224
1001796,P00354642,M,51-55,11,C,2,1,8,13,,8050
1001797,P00090942,M,36-45,7,C,2,0,1,2,14,19219
1001799,P00174442,M,36-45,11,B,4+,1,5,,,6923
1001803,P00130642,M,26-35,2,B,1,0,11,16,,5919
1001803,P00234542,M,26-35,2,B,1,0,5,,,5323
1001805,P00274942,M,18-25,4,C,0,0,8,,,10011
1001806,P00028842,M,18-25,4,B,1,0,6,8,,12142
1001807,P0099342,M,18-25,17,C,3,0,5,8,,5371
1001812,P00068442,F,26-35,12,A,4+,1,18,,,3855
1001812,P00183542,F,26-35,12,A,4+,1,4,5,,3513
1001812,P00343042,F,26-35,12,A,4+,1,5,18,,7083
1001815,P00210042,M,0-17,1,C,1,0,8,14,,7952
1001817,P00323942,M,36-45,1,A,3,0,8,15,,9907
1001820,P00225842,M,26-35,20,B,1,1,2,4,15,3726
1001820,P00085942,M,26-35,20,B,1,1,2,4,8,16438
1001824,P00009242,F,18-25,4,C,2,0,8,,,5968
1001828,P00184942,M,18-25,4,B,1,0,1,8,17,15556
1001831,P00028842,M,18-25,4,B,4+,0,6,8,,20605
1001835,P00112542,M,26-35,19,B,3,0,1,11,15,19432
1001835,P00129142,M,26-35,19,B,3,0,1,11,,15168
1001835,P00170642,M,26-35,19,B,3,0,5,8,,7046
1001835,P00211242,M,26-35,19,B,3,0,8,12,,9760
1001836,P00274942,M,26-35,0,A,4+,0,8,,,9698
1001837,P00093442,M,26-35,2,B,1,0,8,16,,7764
1001837,P00133842,M,26-35,2,B,1,0,8,,,7989
1001837,P00205142,M,26-35,2,B,1,0,8,,,7787
1001841,P00365242,M,18-25,0,C,2,0,5,8,,5361
1001841,P00053342,M,18-25,0,C,2,0,1,2,4,4272
1001842,P00176642,M,18-25,4,B,1,0,6,8,,20011
1001842,P00093642,M,18-25,4,B,1,0,6,,,15966
1001843,P00120342,M,26-35,12,A,2,0,5,17,,8879
1001847,P00065442,M,18-25,4,C,2,0,8,16,,8138
1001851,P00025442,M,26-35,19,B,4+,1,1,2,9,19417
1001851,P00120642,M,26-35,19,B,4+,1,5,,,7076
1001853,P00196542,M,51-55,0,B,1,1,5,8,14,8591
1001855,P00237542,M,18-25,4,C,4+,0,1,15,16,8332
1001857,P00057542,M,0-17,10,C,3,0,3,4,5,13262
1001860,P00303742,M,55+,16,C,1,0,8,,,4083
1001861,P00177742,M,51-55,16,A,1,1,8,,,4036
1001861,P00084242,M,51-55,16,A,1,1,8,14,,8068
1001865,P00186142,F,18-25,1,B,2,0,1,2,4,11479
1001865,P00332342,F,18-25,1,B,2,0,5,8,,8663
1001866,P00100442,M,26-35,7,A,4+,1,2,4,5,13141
1001870,P00144242,M,55+,13,C,1,0,5,14,,5395
1001872,P00219942,M,51-55,20,C,2,0,6,16,,12345
1001874,P00111942,M,46-50,7,B,3,1,8,17,,6032
1001875,P00115642,M,36-45,12,A,2,0,8,14,,7972
1001877,P00084842,F,46-50,20,B,2,1,8,16,,7802
1001879,P00147742,M,26-35,4,C,1,1,1,16,,15745
1001880,P00025642,M,36-45,0,B,3,1,4,8,,2808
1001880,P00221142,M,36-45,0,B,3,1,1,,,11577
1001880,P00281142,M,36-45,0,B,3,1,11,15,,3023
1001883,P00100642,F,51-55,0,B,1,1,5,15,,3615
1001883,P00085142,F,51-55,0,B,1,1,5,13,14,6908
1001884,P00183242,M,46-50,20,B,1,1,5,15,,5210
1001884,P00182542,M,46-50,20,B,1,1,5,11,,5236
1001884,P00288042,M,46-50,20,B,1,1,8,,,9768
1001888,P00176242,M,36-45,12,C,1,1,8,,,5831
1001889,P00307642,M,18-25,14,B,2,0,5,6,,5269
1001889,P00137242,M,18-25,14,B,2,0,5,,,5284
1001891,P00192542,M,46-50,1,C,3,1,1,2,9,11735
1001894,P00188942,F,36-45,7,B,0,1,8,,,8046
1001896,P00111942,M,55+,13,C,4+,1,8,17,,7993
1001897,P00058142,F,51-55,2,A,1,1,3,4,12,10662
1001897,P00190142,F,51-55,2,A,1,1,3,4,5,10633
1001899,P00285842,F,46-50,6,A,1,1,5,,,7035
1001899,P00159442,F,46-50,6,A,1,1,5,8,,5208
1001899,P00343542,F,46-50,6,A,1,1,8,11,,8071
1001901,P00221342,M,51-55,7,C,3,1,1,2,5,15480
1001902,P00041342,M,26-35,19,C,1,0,11,15,16,4607
1001903,P00191942,M,36-45,0,B,1,0,2,3,4,13277
1001904,P00192542,M,18-25,1,B,4+,0,1,2,9,15161
1001904,P00250642,M,18-25,1,B,4+,0,11,,,3188
1001908,P00296242,M,55+,13,C,3,1,8,,,9857
1001911,P00111742,F,18-25,4,C,0,0,15,,,12723
1001912,P00017542,M,26-35,4,A,1,1,5,,,1762
1001912,P00117142,M,26-35,4,A,1,1,2,17,,10079
1001912,P00115442,M,26-35,4,A,1,1,8,,,4118
1001916,P00276342,M,46-50,7,B,0,0,5,,,8702
1001916,P00338842,M,46-50,7,B,0,0,11,16,,4443
1001920,P00105342,F,36-45,7,B,1,0,1,2,15,11943
1001920,P00196242,F,36-45,7,B,1,0,3,4,5,5717
1001922,P00110842,F,26-35,7,B,4+,0,1,2,5,15186
1001925,P00250642,M,51-55,7,B,1,0,11,,,6151
1001925,P00128942,M,51-55,7,B,1,0,1,11,,19702
1001926,P00000142,F,0-17,0,B,1,0,3,4,5,13581
1001926,P00025942,F,0-17,0,B,1,0,8,14,,10028
1001926,P00217542,F,0-17,0,B,1,0,1,2,11,15647
1001930,P00040842,M,26-35,15,A,4+,0,2,4,,10104
1001930,P00329342,M,26-35,15,A,4+,0,5,,,3431
1001931,P00195842,M,26-35,2,A,1,1,3,4,8,10653
1001933,P00006942,M,18-25,19,B,0,0,1,5,6,12118
1001937,P00222442,M,26-35,11,C,4+,0,5,,,3448
1001938,P00218442,F,26-35,2,C,1,1,1,,,11719
1001940,P00117542,M,26-35,12,C,2,0,18,,,3758
1001941,P00165642,M,36-45,17,A,1,0,1,8,16,15832
1001941,P00187442,M,36-45,17,A,1,0,2,4,5,12996
1001941,P00326242,M,36-45,17,A,1,0,2,18,,9850
1001941,P00019042,M,36-45,17,A,1,0,5,8,14,5147
1001941,P00212142,M,36-45,17,A,1,0,8,,,6139
1001943,P00110542,M,18-25,4,B,0,0,8,,,8023
1001943,P00132942,M,18-25,4,B,0,0,1,,,15593
1001943,P00291942,M,18-25,4,B,0,0,8,17,,5989
1001943,P00362742,M,18-25,4,B,0,0,8,,,3896
1001947,P00032842,M,26-35,7,B,4+,1,8,,,7927
1001948,P00184942,M,0-17,10,B,3,0,1,8,17,19192
1001949,P00367242,M,18-25,17,C,0,0,11,,,4660
1001951,P00150542,F,18-25,4,C,1,0,5,,,7155
1001953,P00157542,F,26-35,2,C,2,0,8,14,,10017
1001956,P00172842,M,36-45,0,C,1,1,3,4,,13488
1001958,P00150342,F,26-35,1,B,3,0,8,14,,5977
1001958,P00185842,F,26-35,1,B,3,0,4,5,15,2072
1001958,P00302742,F,26-35,1,B,3,0,8,,,7793
1001960,P00117842,M,46-50,7,B,3,1,5,13,16,5420
1001960,P00289742,M,46-50,7,B,3,1,8,,,9746
1001962,P00344542,F,18-25,1,B,0,1,16,,,4565
1001962,P00014542,F,18-25,1,B,0,1,8,,,7819
1001965,P00262242,M,55+,17,C,1,0,1,11,16,11589
1001968,P00110742,M,26-35,11,B,2,0,1,2,8,19478
1001968,P00008842,M,26-35,11,B,2,0,1,16,,7896
1001969,P00060242,F,26-35,3,B,4+,0,3,4,,13527
1001970,P00233142,M,51-55,13,C,1,0,1,11,15,11914
1001973,P00198042,M,26-35,1,A,0,0,11,16,,5915
1001974,P00334242,M,36-45,17,B,1,0,1,8,,15298
1001974,P00057942,M,36-45,17,B,1,0,1,2,6,15554
1001976,P00334242,M,36-45,5,C,0,1,1,8,,19175
1001978,P00033542,M,0-17,10,C,4+,0,5,,,5319
1001980,P00086242,M,36-45,7,A,1,0,10,,,18572
1001980,P00304842,M,36-45,7,A,1,0,8,,,8039
1001980,P00016742,M,36-45,7,A,1,0,1,15,16,4443
1001980,P00298942,M,36-45,7,A,1,0,1,5,,11516
1001980,P00089342,M,36-45,7,A,1,0,8,,,9783
1001980,P00297642,M,36-45,7,A,1,0,8,,,8067
1001983,P00250242,M,26-35,14,A,3,0,5,,,8906
1001983,P00223042,M,26-35,14,A,3,0,1,2,8,11472
1001983,P00109242,M,26-35,14,A,3,0,6,8,10,16668
1001983,P00182342,M,26-35,14,A,3,0,1,5,6,11513
1001984,P00233542,M,18-25,10,B,2,1,1,15,,11415
1001985,P00241242,M,46-50,12,A,2,1,1,11,15,18961
1001988,P00200842,F,26-35,1,B,2,0,8,,,3963
1001988,P00171842,F,26-35,1,B,2,0,8,14,,6047
1001988,P00105642,F,26-35,1,B,2,0,8,,,9889
1001992,P00333042,M,18-25,4,C,3,0,5,8,,5342
1001996,P00000642,M,36-45,0,C,3,0,1,6,16,15201
1001998,P00069042,F,51-55,9,B,2,1,3,,,13424
1001999,P00284942,F,36-45,3,C,1,0,16,,,12472
1001999,P00313442,F,36-45,3,C,1,0,5,6,8,7181
1002003,P00187242,M,0-17,10,C,1,0,4,5,,2114
1002008,P00330342,M,26-35,3,C,0,0,5,11,16,8589
1002010,P00036842,M,18-25,4,B,0,0,1,14,16,11901
1002010,P00213042,M,18-25,4,B,0,0,1,2,15,7698
1002010,P00152742,M,18-25,4,B,0,0,5,,,7095
1002010,P00307342,M,18-25,4,B,0,0,8,,,3972
1002012,P00070542,M,26-35,4,B,3,1,3,15,,13603
1002012,P00151742,M,26-35,4,B,3,1,8,15,16,6137
1002012,P00027042,M,26-35,4,B,3,1,5,14,,3548
1002014,P00057642,M,18-25,4,C,2,1,1,15,16,19075
1002015,P00238942,M,18-25,4,B,4+,0,8,14,,1942
1002015,P00312342,M,18-25,4,B,4+,0,8,,,1973
1002015,P00077942,M,18-25,4,B,4+,0,5,,,1898
1002016,P00294842,F,55+,2,C,2,1,8,,,8116
1002016,P00318742,F,55+,2,C,2,1,1,8,,15526
1002017,P00034142,M,26-35,17,C,3,0,8,13,16,9710
1002018,P00256042,M,36-45,16,B,1,0,6,8,16,20182
1002019,P00022742,M,51-55,1,B,1,1,8,,,6036
1002020,P00075542,M,26-35,7,B,0,1,8,13,,8139
1002020,P00285242,M,26-35,7,B,0,1,17,,,13197
1002022,P00307642,M,26-35,7,C,1,0,5,6,,7149
1002023,P00055642,M,18-25,4,B,2,1,4,5,,2789
1002025,P00270542,M,55+,13,C,3,0,1,6,8,7852
1002026,P00233842,M,51-55,16,C,1,1,1,15,,7813
1002028,P00265242,M,46-50,6,C,3,1,5,8,,7158
1002029,P00251242,F,26-35,12,A,0,0,5,11,,5313
1002030,P00323042,M,26-35,4,B,1,0,5,,,7082
1002030,P00175642,M,26-35,4,B,1,0,8,,,9866
1002031,P00242742,M,36-45,20,A,3,0,1,2,9,11896
1002033,P00360842,F,46-50,20,B,0,0,5,,,8666
1002035,P00191642,F,18-25,0,C,1,0,3,4,12,8377
1002037,P00370642,M,55+,14,C,3,0,8,16,,8027
1002038,P00192242,F,46-50,1,B,3,1,3,4,5,5600
1002041,P00365242,F,26-35,20,B,4+,0,5,8,,8865
1002041,P00113242,F,26-35,20,B,4+,0,1,6,8,19236
1002042,P00074342,M,0-17,10,C,4+,0,5,,,6980
1002042,P00201442,M,0-17,10,C,4+,0,1,6,8,15825
1002047,P00286742,M,0-17,10,B,1,0,1,16,,11403
1002048,P00116142,M,51-55,6,B,2,0,10,13,16,23253
1002050,P00002542,F,36-45,3,C,2,0,8,14,,4252
1002051,P00182742,M,36-45,7,C,2,0,1,2,14,15274
1002054,P00366542,M,26-35,12,C,4+,0,5,,,8897
1002055,P00113242,M,51-55,11,C,4+,1,1,6,8,19206
1002056,P00114342,M,26-35,4,B,2,0,1,8,17,19564
1002058,P00289842,F,55+,1,B,1,0,1,16,,11601
1002059,P00272242,M,36-45,0,B,3,0,8,,,4002
1002060,P00337542,M,0-17,1,C,3,0,5,14,,5313
1002063,P00179242,M,26-35,4,A,3,0,11,,,1531
1002063,P00240042,M,26-35,4,A,3,0,5,,,7029
1002063,P00001242,M,26-35,4,A,3,0,5,11,,3739
1002063,P00128442,M,26-35,4,A,3,0,1,8,,7651
1002063,P00254242,M,26-35,4,A,3,0,5,11,12,5330
1002063,P00102842,M,26-35,4,A,3,0,8,,,6147
1002064,P00287842,M,36-45,1,C,1,0,8,18,,7786
1002067,P00111442,M,51-55,16,B,2,0,8,,,5998
1002067,P00119842,M,51-55,16,B,2,0,7,17,,20864
1002070,P00112442,F,36-45,6,A,0,0,6,8,,20187
1002072,P00085242,F,51-55,12,C,1,0,8,14,17,9919
1002073,P00229842,F,18-25,4,B,4+,0,5,14,,1940
1002073,P00326742,F,18-25,4,B,4+,0,11,,,6147
1002073,P00032842,F,18-25,4,B,4+,0,8,,,9704
1002078,P00051142,M,18-25,4,C,1,0,8,,,9801
1002080,P00286342,M,26-35,11,C,2,0,7,,,16374
1002084,P00134342,M,18-25,4,C,2,0,5,,,7095
1002085,P00168542,M,18-25,0,C,4+,0,5,,,6891
1002088,P00266642,M,51-55,7,A,1,1,1,8,9,8221
1002089,P00254242,M,36-45,17,C,2,0,5,11,12,3431
1002090,P00218642,M,36-45,17,C,2,0,5,,,6963
1002092,P00080342,M,55+,1,B,4+,1,1,6,8,19191
1002092,P00319042,M,55+,1,B,4+,1,5,,,6905
1002092,P00085442,M,55+,1,B,4+,1,12,14,,1400
1002095,P00350342,M,55+,13,C,1,1,1,6,,11736
1002097,P00140742,M,18-25,5,C,0,0,1,15,,11456
1002098,P00070542,M,36-45,20,A,0,1,3,15,,10950
1002099,P00010742,F,18-25,0,B,1,0,1,8,17,19589
1002100,P00292742,F,26-35,0,C,4+,0,7,12,,16953
1002102,P00330242,M,26-35,11,B,3,0,5,,,1825
1002102,P00142742,M,26-35,11,B,3,0,5,14,,3650
1002102,P00227842,M,26-35,11,B,3,0,2,5,,6624
1002105,P00015842,M,26-35,1,A,0,1,1,14,16,11976
1002105,P00270842,M,26-35,1,A,0,1,5,,,7023
1002105,P00295942,M,26-35,1,A,0,1,2,5,15,9525
1002106,P00020342,F,18-25,20,A,3,1,1,2,,4126
1002106,P00228742,F,18-25,20,A,3,1,8,16,,2298
1002106,P00042742,F,18-25,20,A,3,1,5,14,,7168
1002109,P00312742,M,26-35,16,B,2,0,15,,,16985
1002109,P00127342,M,26-35,16,B,2,0,1,2,15,11513
1002109,P00298942,M,26-35,16,B,2,0,1,5,,7823
1002109,P00016742,M,26-35,16,B,2,0,1,15,16,4283
1002110,P0096442,M,51-55,11,C,3,0,4,5,12,2785
1002114,P00001042,M,18-25,18,C,0,0,1,2,16,15438
1002116,P00130242,M,18-25,4,B,4+,1,8,,,6204
1002116,P00040142,M,18-25,4,B,4+,1,5,,,7000
1002116,P00159442,M,18-25,4,B,4+,1,5,8,,8840
1002116,P00260242,M,18-25,4,B,4+,1,5,16,,5229
1002116,P00005642,M,18-25,4,B,4+,1,8,,,5968
1002119,P00125942,M,36-45,4,B,3,0,1,2,15,11389
1002121,P00339242,M,55+,13,C,0,1,5,,,6854
1002124,P00110942,M,26-35,0,B,1,1,1,2,,19537
1002124,P00324442,M,26-35,0,B,1,1,11,13,16,7644
1002124,P00178342,M,26-35,0,B,1,1,8,,,10012
1002127,P00121642,M,18-25,4,C,0,1,5,14,,3718
1002129,P00294442,M,26-35,5,B,1,0,3,4,12,5690
1002129,P00031042,M,26-35,5,B,1,0,8,,,10013
1002131,P00124542,M,26-35,0,B,1,0,11,,,4502
1002131,P00278642,M,26-35,0,B,1,0,5,,,6882
1002134,P00226642,M,18-25,10,B,4+,0,5,6,,7064
1002136,P00042242,M,36-45,18,C,3,0,5,15,,5265
1002140,P00190042,M,46-50,14,C,2,1,3,4,5,10871
1002143,P00210042,M,18-25,4,B,2,0,8,14,,7974
1002145,P00127742,M,18-25,10,C,2,1,1,2,15,19026
1002146,P00249542,M,18-25,2,C,3,1,1,5,15,15751
1002148,P0096742,F,18-25,0,B,0,1,2,4,12,13024
1002150,P00286642,F,18-25,4,C,4+,0,11,14,,3050
1002153,P00057342,M,18-25,16,B,3,0,4,5,,1427
1002154,P00032842,M,26-35,12,C,1,1,8,,,6044
1002156,P00139942,M,18-25,19,C,4+,0,5,,,6968
1002156,P00170342,M,18-25,19,C,4+,0,1,15,,3887
1002161,P00265242,F,36-45,2,C,2,1,5,8,,6946
1002162,P00194442,F,0-17,10,C,2,0,5,,,7152
1002164,P00234142,M,36-45,0,B,3,0,1,,,11401
1002164,P00311642,M,36-45,0,B,3,0,8,17,,6074
1002165,P00070342,M,26-35,7,C,4+,1,1,2,14,15419
1002166,P00156542,M,0-17,10,C,1,0,4,5,,1461
1002167,P00039242,F,26-35,6,B,0,1,1,15,,11788
1002168,P00118242,M,0-17,10,B,4+,0,5,8,,8881
1002170,P00114142,F,51-55,16,C,2,1,8,,,9822
1002172,P00244242,M,18-25,20,B,2,0,1,2,15,3989
1002172,P00012842,M,18-25,20,B,2,0,16,,,8395
1002173,P00260042,M,51-55,13,C,1,0,5,8,,8742
1002173,P00046742,M,51-55,13,C,1,0,1,2,15,11942
1002175,P00313342,M,26-35,4,C,2,0,5,,,6889
1002177,P00323942,F,36-45,20,C,3,1,8,15,,8140
1002179,P00154242,F,26-35,0,C,1,1,8,,,7916
1002180,P00335442,M,26-35,12,B,3,1,1,15,,11483
1002180,P00190542,M,26-35,12,B,3,1,3,4,,8290
1002181,P00244742,M,26-35,0,B,4+,1,11,,,7617
1002181,P00219742,M,26-35,0,B,4+,1,6,11,16,4585
1002181,P00144042,M,26-35,0,B,4+,1,2,3,4,12930
1002181,P00158542,M,26-35,0,B,4+,1,5,6,13,8830
1002183,P00110842,F,55+,1,C,2,0,1,2,5,19257
1002185,P00118542,M,46-50,17,C,2,1,5,8,,8701
1002186,P00080342,M,18-25,5,C,4+,0,1,6,8,19617
1002186,P00015542,M,18-25,5,C,4+,0,1,2,13,12041
1002188,P00042842,F,18-25,19,B,4+,0,5,,,3639
1002188,P00123742,F,18-25,19,B,4+,0,11,,,6173
1002190,P00230942,F,26-35,15,B,1,1,5,14,,8665
1002194,P00173842,M,26-35,17,C,3,0,1,2,15,19305
1002195,P00230842,M,0-17,10,A,0,0,8,,,9871
1002196,P00317942,M,26-35,12,C,1,1,8,16,,9957
1002200,P00161542,M,36-45,1,C,3,0,2,15,16,6935
1002203,P00339942,M,46-50,12,B,4+,1,1,,,7584
1002203,P00100842,M,46-50,12,B,4+,1,5,,,5477
1002205,P00152742,F,26-35,7,A,3,1,5,,,5326
1002205,P00145742,F,26-35,7,A,3,1,1,2,,15196
1002208,P00255742,M,26-35,0,C,1,0,3,4,,10702
1002208,P00045342,M,26-35,0,C,1,0,1,5,17,8151
1002211,P00297342,M,46-50,6,C,2,1,5,,,7057
1002214,P00100842,F,26-35,1,C,4+,1,5,,,7139
1002216,P00366342,F,26-35,20,C,0,0,5,14,,3750
1002219,P00120842,M,26-35,6,C,3,0,8,17,,9802
1002219,P00223542,M,26-35,6,C,3,0,1,8,17,15339
1002221,P00303742,M,55+,17,B,0,1,8,,,8073
1002222,P00288742,F,46-50,1,B,2,1,16,,,4331
1002223,P00260242,M,26-35,2,B,0,1,5,16,,5413
1002223,P00078142,M,26-35,2,B,0,1,8,16,,5950
1002225,P00362842,M,26-35,5,B,1,1,5,18,,3435
1002225,P00244042,M,26-35,5,B,1,1,1,2,15,11372
1002226,P00000142,F,26-35,7,A,3,0,3,4,5,5465
1002230,P00270242,F,46-50,1,B,4+,1,8,,,7833
1002231,P00270842,M,51-55,11,B,1,1,5,,,7160
1002232,P00151742,M,26-35,14,B,1,1,8,15,16,9891
1002233,P00248742,F,36-45,3,B,2,1,5,,,5395
1002235,P00074642,M,0-17,10,C,2,0,5,9,14,8565
1002237,P00289642,F,36-45,6,B,1,0,8,,,8056
1002237,P00020242,F,36-45,6,B,1,0,8,14,,6105
1002239,P00154042,M,18-25,10,A,0,0,1,2,15,15304
1002241,P00089542,M,46-50,5,B,1,0,5,,,8646
1002242,P00065242,M,18-25,4,A,2,0,2,3,4,13141
1002243,P00116542,M,46-50,2,C,1,1,5,17,,8642
1002247,P00115142,M,46-50,2,B,2,1,1,8,17,12025
1002248,P00191642,F,36-45,12,C,2,0,3,4,12,13311
1002251,P00029842,M,36-45,14,A,3,0,8,,,7883
1002251,P00035142,M,36-45,14,A,3,0,1,5,,8099
1002255,P00122542,F,36-45,6,B,1,1,11,,,6044
1002258,P00110842,F,18-25,4,B,4+,0,1,2,5,19072
1002258,P00057442,F,18-25,4,B,4+,0,5,14,16,5271
1002259,P00064042,F,55+,16,C,1,1,3,4,12,10882
1002262,P00080642,M,46-50,17,C,1,1,1,16,,15456
1002263,P00009342,M,26-35,6,C,2,1,1,16,,11991
1002264,P00349942,F,46-50,7,C,1,0,1,5,,11558
1002265,P00111242,M,55+,13,C,1,1,1,18,,19689
1002266,P00034842,F,51-55,2,C,1,1,5,14,,7181
1002271,P00210042,M,51-55,14,A,1,0,8,14,,5844
1002271,P00346142,M,51-55,14,A,1,0,1,15,,15414
1002271,P00028842,M,51-55,14,A,1,0,6,8,,20651
1002276,P00065442,M,55+,13,C,1,1,8,16,,7888
1002279,P00193042,M,51-55,7,B,2,1,5,6,16,5421
1002285,P00265242,F,0-17,10,B,3,0,5,8,,8880
1002288,P00197042,M,0-17,10,B,2,0,5,,,5169
1002293,P00231742,F,55+,3,B,1,1,6,,,15998
1002293,P00030942,F,55+,3,B,1,1,4,5,9,2124
1002298,P00229342,M,36-45,17,C,4+,0,5,14,,3644
1002302,P00048742,M,51-55,12,A,1,1,5,,,3583
1002303,P00102642,M,51-55,17,B,4+,1,4,8,9,3551
1002304,P00127542,M,46-50,12,B,2,1,1,2,15,11490
1002304,P00128442,M,46-50,12,B,2,1,1,8,,11836
1002304,P00015742,M,46-50,12,B,2,1,7,,,20529
1002304,P00227542,M,46-50,12,B,2,1,13,,,746
1002306,P00042742,F,18-25,4,A,2,0,5,14,,5361
1002308,P00331042,F,46-50,16,A,3,1,5,8,,6913
1002309,P00145442,F,46-50,0,C,2,1,8,15,,8020
1002316,P00343042,M,36-45,0,B,0,0,5,18,,8597
1002321,P00057542,M,26-35,7,B,4+,1,3,4,5,13593
1002323,P00108642,M,36-45,3,B,1,1,8,,,6178
1002327,P00129342,M,18-25,10,C,2,0,1,5,15,11747
1002331,P00253042,M,55+,1,A,1,1,8,,,7958
1002334,P00113242,F,55+,7,B,1,1,1,6,8,15407
1002336,P00367742,M,36-45,18,C,1,1,11,15,,4440
1002338,P00111942,M,46-50,17,C,4+,1,8,17,,7890
1002340,P00154242,M,36-45,2,A,2,0,8,,,9918
1002340,P00074142,M,36-45,2,A,2,0,3,4,12,8045
1002343,P00176442,F,46-50,1,C,2,1,8,,,5910
1002344,P00116842,M,26-35,12,A,1,0,2,5,8,10107
1002348,P00345942,M,51-55,12,C,4+,1,8,15,,6118
